CountryCode,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23
CHE,4.044938345623026,-4.1229797712636955,-1.5201455511503308,-0.45383420017954257,0.7424719377439042,0.4376794820950573,1.5240048383804587,0.08980592879696757,-0.0485927708858906,-0.010230835145559827,-0.8914435176581963,2.0207753536779336,0.04238999156954333,-0.6652395360022366,0.10464153455236472,0.11178703564099793,0.8746633685178344,-0.14890685447507132,0.27453301120512935,0.04913210970683699,-0.1871559282076341,-0.010293475514785683,0.04480782079546157
CHI,-0.671258254483425,-0.584787684828977,-0.2602784267094882,-0.1276496885881505,0.13495950873346774,-0.031359485263636494,-0.07998655389483768,-0.0006499850976610264,-0.06699428046726046,0.25472862335670693,0.061224952948021334,-0.1640716476633698,-0.016325468402286235,0.03099323977684159,0.06591877241670605,0.04625684409986754,-0.0030828411575711946,-0.11941165309452424,-0.020281634469387445,-0.12983461637524768,-0.018913830031642608,0.015107283271209668,0.07913366056898638
CHL,-0.5607964952527292,-0.9199162031401451,-1.2334658707392112,1.0862410339336084,-0.8430374875683856,-0.7930909513076314,-0.3967220156191414,0.9717434186353804,-0.6985306551703637,-0.13871011706083294,1.4047839755963876,-0.09089904156208138,0.25364450427881546,-0.5751121224712364,-0.2987003498308178,-0.24968880457142736,0.2163412826325737,-0.1594669901743815,0.44384803100840253,-0.17011787824502492,0.1926943646315215,-0.08999654353506223,0.024549277893939733
CHN,-0.8804765310961851,-1.0555523522411714,-0.39903598160436965,-1.1404363325014002,-1.0744151508987005,-0.45680941176457046,-0.4087640898183925,0.4204583563003681,1.2546912343353651,0.3643434658819217,0.5933882839448551,0.7264751019434178,-0.3258349155209305,-0.19534875377687166,-0.1626974490748479,0.06769756197059087,0.35441284380725563,-0.03207535637216719,-0.1800543909025668,0.03804286953799607,-0.002895600195668392,-0.03358663731484692,-0.0008213451179017588
CMR,-2.8872104435252255,1.0104706189672477,0.14515107459039633,-1.0861729951129477,-1.392467745252101,-0.4792423168963487,-0.06231206585277209,-0.22277254185272796,-0.0011964674659479112,-0.30598705185812186,-0.018458323610868813,-0.03918452952408767,0.11253550851056682,0.17728527703878827,0.08208625714552913,0.18623057853347816,0.3364381862444073,0.13239735426214272,-0.1388087809142404,0.006170916943920699,-0.20550887985193533,0.10144396403432424,0.0006824622964018821
COD,-2.9364873340324174,1.105413570990546,0.7081453855266036,-1.4494493908553634,-0.9162731446518272,-0.37248510019221087,-0.01613153049516078,-0.5210822171105195,0.5903641337702438,0.42393698590846135,-0.06391916230273222,-0.045441017447775255,0.3389626084362255,0.3993674363979084,0.4008850887383505,0.2010077660922326,0.4583237667264323,0.2294965874243193,-0.1386855296789143,-0.09747536080107516,0.13734787044764132,-0.09579375544482054,-0.004766225333660772
COG,-3.1920024625720758,1.2248784616756385,-0.006829505280809024,-0.3000658444504288,-1.5247930356495154,0.7675629073475221,0.14062917715650242,0.015506303741153912,-0.6890101098606493,-0.5456489770101445,-0.46959150986294723,-0.5244123820219881,0.3724960901875892,0.3448405432973965,0.46123778083764044,0.390488558799585,0.3958021232487084,0.06858604430389274,-0.05786272674926849,-0.06057811752341125,-0.0035080940244756704,0.009225491045148216,-0.0036267345178816884
COL,-1.5629142080872507,0.2704464618673732,-1.0438979131063522,1.3673636595130128,-1.5253824926430888,-0.73510894265224,0.016970657651134015,1.0353846676874323,-0.24626465975805417,0.1758496911106459,0.6608099838425188,-0.06492224848221001,-0.008688525380448684,0.2162990860196019,-0.1053942719945282,-0.0005450672353531189,-0.04552866160447793,-0.032565767917629954,0.092057583845625,-0.15419359143654032,0.05588938918363571,-0.04979703786936084,-0.014534327673684103
COM,-3.1911346070581046,0.9555070677205931,-0.651562641380484,-0.04016244217674348,-1.7547948088387693,0.4773530475209725,0.5183206970586108,-0.36945529291372065,-0.8801108089963682,-0.4252993165408129,-0.4176032774128989,0.6528466774478792,-0.0047455381331281184,-0.32286332809699675,-0.059240049178471775,0.2753211525071592,0.10725482047567675,-0.17043975838888395,0.4358025494236468,-0.07688141946528955,0.14247764214916644,-0.06179229854733173,-0.028609087055956883
CPV,-1.9578312709565222,0.21078699732115613,-0.5610178862043721,0.3347146253005468,-0.7243461238599013,0.09817354049153029,-0.056162807181519676,-0.2935047442074717,-0.8225149273712169,0.0788547747645654,-0.1053425328250861,0.09146140408590576,-0.5271997494327543,0.1296661751528721,-0.051431890420475544,-0.11940823482235918,0.11446521797979513,-0.12471212752807302,0.09350328909154587,-0.05681107925123229,0.023768306314220194,0.019522745044499586,0.002741323143757276
CRI,-0.5219723807785283,-0.271113618148277,-0.9569259499989348,1.1688072584677258,-0.9119413465599423,1.4671380984728981,0.07157940183516069,2.509378472994611,2.1659378747897278,-0.270022851508913,-0.08436122757737693,0.2046081931430974,0.1055730214939449,-0.4933041272956336,-0.3558995416557964,-0.29987262449461144,-0.10958953922018436,0.2288661183812798,-0.10652049751762978,0.07544369210100417,-0.2059005751681149,0.06919863280880609,-0.022960887144694537
CUW,-0.4613917153292653,-1.1590942657937997,-0.7903958387806759,-0.10576661639180517,0.1898104620783415,-0.489287239509001,0.18444443078857467,-0.30039231823102713,0.11039726115492733,-0.0059428653688882865,-1.3708666825632752,-0.028743078022037852,0.5836671817779112,0.38794461496190097,0.9278679567826484,0.14945270199868904,-0.01685806798388315,-0.09337224185698016,-0.007024677271277384,0.16827947841971147,-0.057803674986364226,-0.13700147783185643,-0.05201236841397931
CYM,1.585545575981677,-0.5586211360353511,1.167553402160833,1.5119237031169979,-0.35850427466088625,-0.9828964393997,-0.2937815463455744,0.2068004030135292,0.5979464702303279,-0.8348266978485865,-0.08487232743361983,0.13330838153605348,-2.078797057797607,-1.754485562337644,3.0432022490083317,0.7932285031740179,-0.4316028647234044,0.5441783989875622,0.10006776411420787,0.06509595020290025,0.01719714774449979,-0.11529733332616982,0.09987930943142889
