Code,denumire_coloana,Shannon,Simpson
14584,Bogati,0.06370824888276715,-19.97685906747376
14673,Boteni,0.08310345798765681,-19.96800846057241
14726,Botesti,-0.0,-21.0
14753,Bradulet,-0.0,-21.0
14851,Budeasa,0.10194224938141604,-19.958863836715736
14922,Bughea De Jos,0.37441376460679116,-19.783064186302525
14940,Buzoesti,0.004394286636536489,-19.99897575991383
15064,Caldararu,0.022074624627944253,-19.993448064228417
15108,Calinesti,0.050021839643431217,-18.983478994567463
15233,Cateasca,0.05038181592887878,-18.983617065624276
15313,Cepari,-0.0,-21.0
15402,Cetateni,0.5713064074053795,-19.616805555555555
15448,Cicanesti,-0.0,-21.0
15493,Ciofrangeni,-0.0,-21.0
15554,Ciomagesti,-0.0,-21.0
15652,Cocu,-0.0,-21.0
15741,Corbeni,0.006345485907611662,-19.99844569746245
15830,Corbi,0.03219255831546734,-19.98978246895544
15901,Cosesti,0.3193320351909546,-18.82659722031156
15983,Cotmeana,-0.0,-21.0
16132,Cuca,-0.0,-21.0
16285,Davidesti,0.5311219214820928,-19.653064620844876
16329,Dambovicioara,-0.0,-21.0
16365,Darmanesti,0.036093356858327125,-19.98829765526999
16427,Dobresti,-0.0,-21.0
16454,Domnesti,0.06194790058687591,-19.977631498126573
16472,Dragoslavele,0.5245697323335106,-19.658867145781418
16506,Draganu,-0.0,-21.0
16551,Godeni,0.029719902410244928,-19.990704053981283
16613,Harsesti,0.09515674308211397,-19.962216161769206
16659,Hartiesti,0.592436282194104,-19.597281653269327
